label,linewidth,density,lineheight,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C99
Dharmavathy Regular,0.33929,0.44576,0.1746,0.630990,0.429556,0.539432,0.381344,0.497658,0.640253,0.542863,0.467324,0.413886,0.533753,0.538455,0.697902,0.537961,0.565740,0.551405,0.494929
Dharmavathy Regular,0.135,0.44938,0.47059,0.514743,0.510963,0.461682,0.442935,0.606170,0.547093,0.569115,NaN,0.406027,0.610454,0.452495,0.593919,0.566858,0.522891,0.596300,0.481938
Dharmavathy Regular,0.091667,0.32436,0.12247,0.458772,0.498725,0.447762,0.447913,0.604417,0.469043,0.398133,0.368327,0.442904,0.440347,0.579196,0.610347,0.486253,0.566000,0.497661,0.697627
Dharmavathy Regular,0.17,0.37908,0.15294,0.679976,0.554792,0.527962,0.394864,0.548963,0.722559,0.641999,0.516457,0.524650,0.470431,0.441539,0.719498,0.598662,0.615217,0.638311,0.500873
Dharmavathy Regular,0.066667,0.26244,0.27701,0.596781,0.488921,0.434038,0.432195,0.584223,0.450978,0.350166,0.415959,0.364058,0.404920,0.475145,0.492433,0.511766,0.564704,0.480795,0.787303
Dharmavathy Regular,0.145,0.3507,0.21333,0.480907,0.410937,0.538402,0.433817,0.550653,0.618202,0.573607,0.405937,0.434610,0.439929,0.504878,0.579890,0.605147,0.605685,0.520185,0.483106
Dharmavathy Regular,0.10294,0.32989,0.27397,0.558822,0.477376,0.437452,0.392683,0.531006,0.738343,0.627704,0.448160,0.493310,0.471434,0.515379,0.683218,0.592220,0.538772,0.535043,0.487407
Dharmavathy Regular,0.15769,0.57422,0.75,0.504735,0.525569,0.515604,0.453304,0.638099,0.585798,0.583537,0.649848,0.415835,0.601112,0.464954,0.593919,0.605147,0.534634,0.587188,0.486210
Dharmavathy Regular,0.20313,0.35982,0.18709,0.546919,0.512025,0.528506,0.432195,0.573661,0.684096,0.468372,0.509969,0.451558,0.452921,0.471256,0.694479,0.598662,0.564704,0.563150,0.904268
Dharmavathy Regular,0.14524,0.34945,0.2005,0.536094,0.512025,0.533662,0.399800,0.550653,0.746502,0.548612,0.447855,0.455788,0.411659,0.496894,0.706348,0.560612,0.605685,0.556059,0.557218
Dharmavathy Regular,0.11607,0.36302,0.21808,0.472752,0.433135,0.423386,0.422404,0.500337,0.789449,0.640195,0.517887,0.473982,0.503765,0.496497,0.627405,0.585430,0.531527,0.569304,0.445688
Dharmavathy Regular,0.083333,0.33656,0.272,0.546919,0.487368,0.509758,0.358101,0.550653,0.685575,0.403308,0.431501,0.455364,0.399480,0.383064,0.730337,0.540973,0.605685,0.514303,0.536046
Dharmavathy Regular,0.12857,0.37518,0.53175,0.606481,0.528841,0.579292,0.406330,0.561000,0.729372,0.683319,0.452317,0.493010,0.595145,0.504229,0.687972,0.616180,0.574198,0.616644,0.534447
Dharmavathy Regular,0.19091,0.50127,0.72632,0.587778,0.515999,0.566057,0.443825,0.602863,0.678733,0.609192,0.815834,0.414604,0.610393,0.528396,0.593919,0.694194,0.629871,0.620402,0.462455
Dharmavathy Regular,0.125,0.38889,0.24561,0.487875,0.432070,0.407936,0.509963,0.532308,0.405007,0.569680,0.389151,0.380602,0.445525,0.486076,0.514529,0.613918,0.596647,0.478068,0.498863
Dharmavathy Regular,0.23,0.33187,0.1769,0.516730,0.488921,0.557719,0.492111,0.584223,0.643775,0.382542,0.436793,0.430974,0.389325,0.511028,0.683218,0.529870,0.564704,0.555418,0.886551
Dharmavathy Regular,0.1625,0.45791,0.56419,0.535288,0.469653,0.574733,0.438240,0.622892,0.633434,0.583537,0.621557,0.514196,0.613596,0.486040,0.604814,0.598662,0.525022,0.669405,0.485479
Dharmavathy Regular,0.2375,0.48046,0.86364,0.629261,0.492998,0.465063,0.388528,0.549134,0.735999,0.629003,0.385285,0.447334,0.589044,0.507895,0.709527,0.594075,0.598296,0.622020,0.524300
Dharmavathy Regular,0.115,0.36896,0.21039,0.518065,0.396946,0.404171,0.362352,0.563710,0.483788,0.525492,0.396661,0.415835,0.417613,0.396671,0.590492,0.558375,0.479658,0.492021,0.504822
Dharmavathy Regular,0.18125,0.28423,0.25481,0.541701,0.488921,0.434038,0.446428,0.637429,0.639989,0.374717,0.401149,0.422414,0.389325,0.511028,0.671979,0.499817,0.564704,0.555418,0.886551
Dharmavathy Regular,0.10833,0.32164,0.31025,0.522798,0.488921,0.569257,0.446428,0.595558,0.450978,0.373387,0.468712,0.394479,0.419135,0.511028,0.537085,0.560612,0.564704,0.555418,0.886551
Dharmavathy Regular,0.27321,0.50127,0.84337,0.564340,0.543932,0.553144,0.362449,0.539176,0.795075,0.657537,0.544498,0.482228,0.589044,0.501007,0.711415,0.594075,0.532485,0.611711,0.524300
Dharmavathy Regular,0.19722,0.31442,0.37308,0.705656,0.661375,0.615487,0.427860,0.693942,0.764538,0.707850,0.732559,0.568766,0.758669,0.557440,0.597138,0.897743,0.560758,0.837245,0.491228
Dharmavathy Regular,0.091667,0.32436,0.12247,0.458772,0.498725,0.447762,0.447913,0.604417,0.469043,0.398133,0.368327,0.442904,0.440347,0.579196,0.610347,0.486253,0.566000,0.497661,0.697627
Dharmavathy Regular,0.23654,0.43755,0.59677,0.580666,0.473720,0.552979,0.415511,0.484135,0.766100,0.678155,0.547743,0.484458,0.589044,0.552168,0.670769,0.592711,0.559792,0.609872,0.518493
Dharmavathy Regular,0.1,0.28943,0.13426,0.480387,0.452697,0.432263,0.379268,0.577370,0.604455,0.598742,0.400379,0.418492,0.446362,0.606580,0.689931,0.505781,0.538772,0.555418,0.455269
Dharmavathy Regular,0.21875,0.32821,0.15616,0.535506,0.488921,0.484348,0.432195,0.584223,0.633426,0.442944,0.378888,0.413856,0.383685,0.475145,0.660578,0.535957,0.564704,0.510766,0.787303
Dharmavathy Regular,0.09,0.26264,0.40431,0.522798,0.488921,0.569257,0.446428,0.637429,0.450978,0.373387,0.458561,0.394479,0.419135,0.511028,0.537085,0.560612,0.564704,0.555418,0.886551
Dharmavathy Regular,0.1375,0.33735,0.19005,0.612307,0.537997,0.574715,0.409665,0.561000,0.778837,0.683319,0.514450,0.485551,0.595145,0.390199,0.687972,0.622989,0.574198,0.616644,0.530074
Dharmavathy Regular,0.14583,0.31183,0.26361,0.483952,0.473202,0.502794,0.399800,0.566458,0.626600,0.649717,0.443378,0.403698,0.579913,0.433471,0.673062,0.535957,0.630565,0.608762,0.428369
Dharmavathy Regular,0.14792,0.33091,0.21046,0.566983,0.602787,0.602143,0.459369,0.681100,0.785821,0.674740,0.521451,0.553050,0.625855,0.521693,0.583926,0.624881,0.630260,0.687114,0.512571
Dharmavathy Regular,0.075,0.31832,0.1873,0.458772,0.488921,0.484328,0.447913,0.584223,0.547504,0.372513,0.489904,0.442904,0.423039,0.567098,0.576566,0.500722,0.564704,0.480795,0.618824
Dharmavathy Regular,0.085,0.333,0.29752,0.477096,0.398412,0.427969,0.406330,0.506847,0.698617,0.619512,0.465650,0.409576,0.430131,0.583266,0.749436,0.542074,0.529524,0.559259,0.447784
Dharmavathy Regular,0.1625,0.45791,0.56419,0.535288,0.469653,0.574733,0.438240,0.622892,0.633434,0.583537,0.621557,0.514196,0.613596,0.486040,0.604814,0.598662,0.525022,0.669405,0.485479
Dharmavathy Regular,0.2775,0.48187,0.87582,0.611954,0.502570,0.550358,0.367097,0.583404,0.733489,0.632111,0.400120,0.464261,0.582954,0.501338,0.709527,0.594075,0.588598,0.590202,0.524300
Dharmavathy Regular,0.1625,0.37151,0.2008,0.621848,0.553580,0.438212,0.411072,0.547349,0.762617,0.623556,0.435187,0.472757,0.426443,0.459023,0.694641,0.611678,0.537461,0.551849,0.505210
Dharmavathy Regular,0.0625,0.25556,0.19467,0.522798,0.488921,0.461705,0.437335,0.637429,0.530355,0.373387,0.379366,0.413904,0.434118,0.564814,0.505669,0.499817,0.575172,0.536654,0.801756
Dharmavathy Regular,0.16136,0.46491,0.85311,0.701920,0.621168,0.558860,0.437694,0.643891,0.714114,0.733015,0.655770,0.529069,0.631537,0.497025,0.686690,0.717049,0.582943,0.729397,0.486210
Dharmavathy Regular,0.15417,0.33638,0.25718,0.557379,0.521867,0.509287,0.417701,0.544404,0.720288,0.605487,0.501025,0.538442,0.538639,0.402587,0.604878,0.618255,0.578423,0.578865,0.491947
Dharmavathy Regular,0.13571,0.37692,0.54615,0.643442,0.423245,0.461682,0.375844,0.645124,0.728123,0.601359,0.569863,0.519138,0.592093,0.452495,0.636865,0.591943,0.560172,0.645274,0.485519
Dharmavathy Regular,0.14,0.37496,0.18971,0.628020,0.525587,0.419813,0.486381,0.457298,0.714280,0.555074,0.424009,0.472757,0.390934,0.509034,0.741093,0.592220,0.554183,0.578865,0.478518
Dharmavathy Regular,0.2,0.35614,0.19252,0.565498,0.492761,0.599898,0.442816,0.757870,0.756198,0.712645,0.535636,0.533187,0.536543,0.425150,0.605257,0.638285,0.582943,0.695628,0.550208
Dharmavathy Regular,0.1225,0.36257,0.21442,0.505765,0.488921,0.509632,0.432195,0.717348,0.735878,0.594707,0.513568,0.414616,0.482396,0.510448,0.627173,0.554400,0.610528,0.552443,0.904268
Dharmavathy Regular,0.14333,0.4067,0.47443,0.609757,0.456718,0.563400,0.394071,0.522918,0.745172,0.687656,0.464210,0.493010,0.585563,0.482954,0.673378,0.560612,0.663949,0.606855,0.523065
Dharmavathy Regular,0.066667,0.26244,0.27701,0.596781,0.488921,0.434038,0.432195,0.584223,0.450978,0.350166,0.415959,0.364058,0.404920,0.475145,0.492433,0.511766,0.564704,0.480795,0.787303
Dharmavathy Regular,0.16833,0.5123,0.61875,0.612458,0.505185,0.558839,0.419899,0.486477,0.789449,0.654989,0.533246,0.493310,0.560838,0.567098,0.663235,0.596051,0.574591,0.597319,0.538952
Dharmavathy Regular,0.10682,0.32349,0.17799,0.458772,0.488921,0.476056,0.399844,0.543836,0.457684,0.513315,0.362479,0.401531,0.455205,0.567098,0.539924,0.576334,0.554465,0.535091,0.618824
Dharmavathy Regular,0.12708,0.31332,0.25569,0.592955,0.488921,0.513813,0.432195,0.727623,0.755214,0.578939,0.557749,0.464852,0.481545,0.510160,0.606504,0.598662,0.610528,0.561429,0.995732
Dharmavathy Regular,0.16667,0.34881,0.18282,0.548976,0.469559,0.613938,0.461605,0.610471,0.739583,0.671337,0.474347,0.531335,0.610393,0.481929,0.651338,0.611678,0.562408,0.635779,0.522669
Dharmavathy Regular,0.15,0.30556,0.19152,0.529463,0.517559,0.434038,0.432195,0.584223,0.688137,0.598742,0.446676,0.442904,0.520310,0.484020,0.684883,0.526625,0.564704,0.569067,0.787303
Dharmavathy Regular,0.11786,0.41015,0.53472,0.524866,0.519219,0.556653,0.459695,0.470298,0.700895,0.594974,0.532612,0.482639,0.533753,0.444530,0.669928,0.573141,0.552166,0.630124,0.521495
Dharmavathy Regular,0.14583,0.31183,0.26361,0.483952,0.473202,0.502794,0.399800,0.566458,0.626600,0.649717,0.443378,0.403698,0.579913,0.433471,0.673062,0.535957,0.630565,0.608762,0.428369
Dharmavathy Regular,0.17917,0.36208,0.22323,0.721051,0.626300,0.647461,0.442957,0.681100,0.655009,0.534048,0.432020,0.535651,0.426355,0.489872,0.731105,0.665750,0.668795,0.700915,0.524678
Dharmavathy Regular,0.1375,0.42142,0.53801,0.507672,0.484508,0.552849,0.423391,0.534888,0.751075,0.657537,0.553074,0.478609,0.604320,0.546662,0.673062,0.567192,0.569508,0.632365,0.481769
Dharmavathy Regular,0.14773,0.39629,0.19391,0.536526,0.527981,0.558644,0.436656,0.566906,0.714781,0.644783,0.499606,0.514933,0.544816,0.559071,0.583926,0.645066,0.560254,0.598569,0.487305
Dharmavathy Regular,0.12222,0.37022,0.4519,0.505765,0.488921,0.527868,0.432195,0.553926,0.640253,0.562043,0.514307,0.451409,0.438200,0.503421,0.571090,0.566858,0.564704,0.511297,0.904268
Dharmavathy Regular,0.125,0.39394,0.64773,0.643277,0.525456,0.472189,0.337436,0.551580,0.721093,0.663730,0.486144,0.508996,0.610454,0.431649,0.673378,0.658797,0.557890,0.662862,0.493857
Dharmavathy Regular,0.075,0.23269,0.17014,0.466087,0.488921,0.490156,0.432195,0.584223,0.450978,0.525492,0.445825,0.338288,0.396843,0.475145,0.569551,0.477633,0.564704,0.497661,0.787303
Dharmavathy Regular,0.16833,0.5123,0.61875,0.612458,0.505185,0.558839,0.419899,0.486477,0.789449,0.654989,0.533246,0.493310,0.560838,0.567098,0.663235,0.596051,0.574591,0.597319,0.538952
Dharmavathy Regular,0.12045,0.33333,0.17416,0.458772,0.488921,0.437093,0.492318,0.543836,0.703813,0.580457,0.425152,0.398491,0.429341,0.475145,0.575384,0.621100,0.564704,0.478068,0.787303
Dharmavathy Regular,0.14375,0.33716,0.24638,0.708007,0.584921,0.455386,0.411107,0.510822,0.837972,0.691843,0.555074,0.475940,0.628948,0.454819,0.697902,0.618255,0.566860,0.621059,0.495578
Dharmavathy Regular,0.145,0.3507,0.21333,0.480907,0.410937,0.538402,0.433817,0.550653,0.618202,0.573607,0.405937,0.434610,0.439929,0.504878,0.579890,0.605147,0.605685,0.520185,0.483106
Okdbolidda,0.135,0.38889,0.52381,0.765381,0.508107,0.481203,0.386345,0.549910,0.541368,0.418150,0.493595,0.459338,0.465864,0.403887,0.582075,0.708823,0.673806,0.536183,0.542798
Okdbolidda,0.17727,0.53333,0.32424,0.813719,0.503475,0.574715,0.394746,0.557447,0.561639,0.428297,0.399135,0.469085,0.353379,0.413335,0.563879,0.635892,0.544589,0.637530,0.563579
Okdbolidda,0.14063,0.4328,0.55263,0.640790,0.470125,0.497157,0.485049,0.583952,0.537017,0.756456,0.419579,0.493310,0.515330,0.439870,0.576776,0.643742,0.529552,0.602770,0.516250
Okdbolidda,0.165,0.55245,0.40602,0.685987,0.478257,0.472095,0.500272,0.752637,0.539551,0.518161,0.383409,0.538030,0.548302,0.409245,0.582835,0.628784,0.618466,0.737241,0.468000
Okdbolidda,0.1375,0.4989,0.34651,0.898573,0.637819,0.472806,0.383712,0.675207,0.593851,0.515388,0.429654,0.533831,0.455359,0.425843,0.603403,0.651239,0.665241,0.636524,0.487239
Okdbolidda,0.13864,0.45075,0.40896,0.886253,0.656881,0.503147,0.506548,0.752637,0.651387,0.588371,0.486283,0.602017,0.521422,0.467301,0.576205,0.812024,0.638835,0.745711,0.516674
Okdbolidda,0.175,0.5386,0.67778,0.655514,0.473089,0.453437,0.425287,0.597668,0.503690,0.461792,0.358860,0.671857,0.428243,0.616007,0.472635,0.665750,0.533496,0.755665,0.477722
Okdbolidda,0.14583,0.49737,0.66,0.683251,0.522949,0.453316,0.443249,0.653868,0.543461,0.500908,0.392746,0.546961,0.424356,0.516466,0.647883,0.676754,0.509168,0.663584,0.451521
Okdbolidda,0.14375,0.49817,0.29286,0.645203,0.475833,0.577350,0.379212,0.692335,0.509722,0.399054,0.378479,0.458766,0.400754,0.461979,0.601709,0.592220,0.491808,0.575634,0.513132
Okdbolidda,0.13056,0.47465,0.48077,0.781145,0.640435,0.496407,0.430673,0.584813,0.534961,0.465077,0.376686,0.508973,0.435441,0.437214,0.657223,0.618255,0.528489,0.623217,0.479539
Okdbolidda,0.125,0.58606,0.43254,0.477763,0.451522,0.575651,0.448183,0.428033,0.517668,0.420413,0.367678,0.522717,0.392591,0.398513,0.569634,0.566858,0.541313,0.506088,0.508755
Okdbolidda,0.175,0.53976,0.43915,0.674072,0.567938,0.459363,0.442755,0.678514,0.634043,0.643938,0.359751,0.626763,0.530171,0.479991,0.569846,0.843749,0.547011,0.813408,0.485122
Okdbolidda,0.11875,0.516,0.41558,0.565439,0.540615,0.562292,0.334630,0.506495,0.496544,0.387840,0.404975,0.513700,0.423676,0.377943,0.569634,0.622989,0.562408,0.486732,0.618606
Okdbolidda,0.14,0.54688,0.71795,0.479028,0.485951,0.436188,0.370037,0.620764,0.509625,0.460946,0.362328,0.410453,0.372388,0.411922,0.494518,0.535957,0.528123,0.586745,0.525757
Okdbolidda,0.18125,0.53862,0.58333,0.675941,0.519098,0.447369,0.455375,0.545985,0.583401,0.692240,0.434149,0.521860,0.644270,0.522174,0.589927,0.864338,0.517763,0.570161,0.444228
Okdbolidda,0.2375,0.47853,0.33631,0.614397,0.499451,0.504476,0.452076,0.583528,0.485586,0.450938,0.378964,0.440614,0.477065,0.396136,0.542499,0.686984,0.502765,0.595933,0.509615
Okdbolidda,0.11731,0.47934,0.44796,0.559502,0.396609,0.465773,0.596310,0.547889,0.544716,0.610153,0.354891,0.482228,0.437702,0.398329,0.542429,0.605147,0.696694,0.553029,0.503893
Okdbolidda,0.125,0.49375,0.60588,0.536632,0.388758,0.466194,0.447998,0.583844,0.494334,0.839414,0.453318,0.519720,0.731229,0.479628,0.468909,0.708823,0.513221,0.535948,0.422259
Okdbolidda,0.14583,0.49737,0.66,0.683251,0.522949,0.453316,0.443249,0.653868,0.543461,0.500908,0.392746,0.546961,0.424356,0.516466,0.647883,0.676754,0.509168,0.663584,0.451521
Okdbolidda,0.15313,0.52763,0.28,0.649670,0.459696,0.598864,0.371604,0.582928,0.560708,0.405359,0.383060,0.477019,0.406117,0.482454,0.597241,0.587286,0.485344,0.582202,0.528812
Okdbolidda,0.1425,0.44266,0.36011,0.798844,0.556008,0.563400,0.365800,0.728130,0.559836,0.437423,0.363054,0.488772,0.419052,0.473322,0.610071,0.624881,0.674950,0.594913,0.461721
Okdbolidda,0.14063,0.50489,0.35417,0.690694,0.476618,0.595449,0.418478,0.653457,0.579712,0.386836,0.399901,0.484709,0.388759,0.390128,0.534381,0.621734,0.507475,0.574746,0.490538
Okdbolidda,0.34167,0.51482,0.34127,0.862809,0.567733,0.535655,0.377070,0.614149,0.596094,0.443891,0.371437,0.555549,0.365223,0.405180,0.591410,0.664950,0.686320,0.621059,0.540647
Okdbolidda,0.15,0.52296,0.38834,0.755014,0.658180,0.476337,0.483882,0.736255,0.594366,0.675269,0.480640,0.577367,0.523546,0.437280,0.612928,0.814055,0.618466,0.687311,0.496024
Okdbolidda,0.1175,0.50268,0.32468,0.410218,0.398498,0.460362,0.450326,0.518893,0.393942,0.490591,0.412509,0.423294,0.398703,0.370988,0.533783,0.704563,0.530130,0.553407,0.554941
Okdbolidda,0.14063,0.4328,0.55263,0.640790,0.470125,0.497157,0.485049,0.583952,0.537017,0.756456,0.419579,0.493310,0.515330,0.439870,0.576776,0.643742,0.529552,0.602770,0.516250
Okdbolidda,0.27778,0.55423,0.29643,0.529321,0.497625,0.610589,0.458227,0.595673,0.527351,0.685789,0.385703,0.524525,0.455716,0.440501,0.605732,0.718554,0.679982,0.568857,0.532040
Okdbolidda,0.13077,0.53663,0.32889,0.432960,0.542929,0.584912,0.345648,0.478694,0.545929,0.373768,0.357235,0.423968,0.396797,0.417812,0.493972,0.618255,0.507475,0.502464,0.606374
Okdbolidda,0.24063,0.55098,0.30263,0.637149,0.440927,0.592685,0.391505,0.566887,0.487755,0.381231,0.423244,0.451615,0.455096,0.418294,0.606444,0.651903,0.628087,0.602770,0.535147
Okdbolidda,0.26389,0.60938,0.93636,0.898977,0.559557,0.582454,0.410790,0.684677,0.610126,0.501580,0.425403,0.529612,0.386872,0.405180,0.582490,0.658959,0.603200,0.653568,0.544647
Okdbolidda,0.1725,0.54007,0.44912,0.699473,0.506392,0.466614,0.464435,0.711751,0.644419,0.432026,0.359983,0.447867,0.436852,0.429421,0.634446,0.659289,0.628571,0.711936,0.470449
Okdbolidda,0.14375,0.49397,0.49481,0.821004,0.671484,0.484205,0.463740,0.672769,0.591252,0.583662,0.430918,0.574445,0.504747,0.410064,0.612928,0.763329,0.567986,0.637746,0.422457
Okdbolidda,0.11111,0.47441,0.37662,0.542701,0.485150,0.588499,0.423154,0.513333,0.494320,0.367112,0.331567,0.448119,0.347494,0.393767,0.537881,0.606794,0.625830,0.596882,0.501229
Okdbolidda,0.2375,0.53279,0.47964,0.851796,0.632163,0.514412,0.452599,0.647025,0.559836,0.546948,0.487534,0.538915,0.512899,0.419244,0.600945,0.754337,0.525263,0.669405,0.550045
Okdbolidda,0.12632,0.53412,0.39286,0.650789,0.556519,0.593946,0.464884,0.512879,0.576466,0.438935,0.396898,0.463654,0.393228,0.416664,0.606666,0.665023,0.491930,0.599038,0.604502
Okdbolidda,0.175,0.551,0.63333,0.655514,0.480071,0.440858,0.421594,0.403343,0.494611,0.392222,0.289906,0.654731,0.394008,0.415307,0.472635,0.726538,0.460994,0.653604,0.479798
Okdbolidda,0.2,0.59184,0.98246,0.539358,0.436744,0.484348,0.392112,0.610311,0.418006,0.424912,0.396774,0.453543,0.395931,0.413543,0.471106,0.638285,0.489363,0.679324,0.455105
Okdbolidda,0.13214,0.5184,0.55903,0.656697,0.523587,0.459663,0.406901,0.559015,0.476957,0.443483,0.350470,0.453874,0.390460,0.426980,0.549204,0.592220,0.545997,0.599038,0.483709
Okdbolidda,0.115,0.55914,0.37222,0.615104,0.449946,0.559498,0.418139,0.611112,0.496289,0.444092,0.379016,0.457506,0.426509,0.404504,0.560039,0.672243,0.518187,0.614308,0.519793
Okdbolidda,0.125,0.58606,0.43254,0.477763,0.451522,0.575651,0.448183,0.428033,0.517668,0.420413,0.367678,0.522717,0.392591,0.398513,0.569634,0.566858,0.541313,0.506088,0.508755
Okdbolidda,0.175,0.53976,0.43915,0.674072,0.567938,0.459363,0.442755,0.678514,0.634043,0.643938,0.359751,0.626763,0.530171,0.479991,0.569846,0.843749,0.547011,0.813408,0.485122
Okdbolidda,0.11875,0.516,0.41558,0.565439,0.540615,0.562292,0.334630,0.506495,0.496544,0.387840,0.404975,0.513700,0.423676,0.377943,0.569634,0.622989,0.562408,0.486732,0.618606
Okdbolidda,0.12,0.48397,0.4276,0.566766,0.405436,0.472095,0.586057,0.540057,0.560159,0.626586,0.364569,0.478301,0.453890,0.448528,0.571694,0.611678,0.710546,0.563150,0.503893
Okdbolidda,0.175,0.51862,0.33462,0.837659,0.486495,0.474128,0.439675,0.654136,0.553650,0.567056,0.460072,0.489529,0.420185,0.503871,0.548547,0.776442,0.531987,0.565032,0.566758
Okdbolidda,0.10809,0.49462,0.37959,0.651796,0.547090,0.600532,0.452599,0.526958,0.509748,0.448399,0.414313,0.483621,0.433171,0.450757,0.612290,0.686984,0.632020,0.523310,0.586881
Okdbolidda,0.12778,0.4184,0.47917,0.783133,0.517555,0.476165,0.362225,0.559075,0.612680,0.744817,0.473211,0.529180,0.537267,0.431078,0.533015,0.651903,0.704216,0.596300,0.511784
Okdbolidda,0.125,0.49355,0.43333,0.448294,0.393244,0.463723,0.458865,0.451295,0.419168,0.504993,0.379366,0.460988,0.423605,0.378232,0.558324,0.751042,0.507475,0.528548,0.508471
Okdbolidda,0.13125,0.50385,0.36944,0.883925,0.567733,0.455386,0.382062,0.682882,0.569653,0.423982,0.385910,0.518866,0.400398,0.440258,0.612928,0.650448,0.583261,0.545468,0.465639
Okdbolidda,0.14,0.54688,0.71795,0.479028,0.485951,0.436188,0.370037,0.620764,0.509625,0.460946,0.362328,0.410453,0.372388,0.411922,0.494518,0.535957,0.528123,0.586745,0.525757
Okdbolidda,0.24643,0.58539,0.31786,0.672075,0.482950,0.545300,0.404228,0.720875,0.456817,0.385918,0.365452,0.499972,0.378224,0.412514,0.516985,0.679842,0.622597,0.569275,0.528649
Okdbolidda,0.12083,0.50755,0.43386,0.836337,0.549007,0.479048,0.416294,0.602863,0.567704,0.364714,0.326083,0.484206,0.355560,0.408209,0.592220,0.592220,0.537142,0.619773,0.440751
Okdbolidda,0.145,0.48111,0.36752,0.489420,0.381806,0.462603,0.441165,0.495879,0.438406,0.525152,0.372465,0.530045,0.437265,0.413543,0.560039,0.710657,0.521702,0.605591,0.499764
Okdbolidda,0.11071,0.50142,0.50357,0.596087,0.437840,0.550905,0.442147,0.576464,0.524280,0.480461,0.335262,0.549770,0.446418,0.427749,0.652008,0.664950,0.548810,0.511297,0.514065
Okdbolidda,0.14167,0.42689,0.54861,0.778085,0.585994,0.447015,0.387718,0.557423,0.554586,0.752489,0.525710,0.515710,0.504501,0.435897,0.560747,0.645066,0.524534,0.596300,0.515279
Okdbolidda,0.13,0.53854,0.41316,0.525740,0.534279,0.494839,0.479844,0.763119,0.571891,0.473917,0.471536,0.543779,0.596869,0.416015,0.456855,0.624881,0.598700,0.745711,0.475093
Okdbolidda,0.1375,0.52941,0.64167,0.730827,0.514803,0.460377,0.486987,0.678821,0.604054,0.501868,0.600334,0.484709,0.632822,0.432280,0.626200,0.686984,0.654545,0.737028,0.462827
Okdbolidda,0.10417,0.50472,0.35,0.532092,0.549838,0.595992,0.458227,0.501586,0.495190,0.411136,0.402688,0.431027,0.422702,0.423673,0.472370,0.624881,0.584008,0.517762,0.599376
Okdbolidda,0.20625,0.48081,0.29437,0.839824,0.588568,0.523818,0.432644,0.576464,0.573988,0.394472,0.345058,0.508996,0.474044,0.469284,0.574055,0.716247,0.670658,0.635854,0.553793
Okdbolidda,0.14643,0.45833,0.59259,0.819988,0.534417,0.472187,0.477880,0.540821,0.551897,0.448155,0.461883,0.474433,0.435363,0.483579,0.597138,0.679842,0.662058,0.621059,0.557764
Okdbolidda,0.14167,0.42689,0.54861,0.778085,0.585994,0.447015,0.387718,0.557423,0.554586,0.752489,0.525710,0.515710,0.504501,0.435897,0.560747,0.645066,0.524534,0.596300,0.515279
Okdbolidda,0.11818,0.55648,0.4958,0.482238,0.464271,0.474549,0.419479,0.622309,0.438406,0.403918,0.333216,0.479581,0.401308,0.401335,0.533015,0.657867,0.538772,0.530879,0.442685
Okdbolidda,0.11579,0.56677,0.46544,0.474898,0.479503,0.593946,0.474376,0.436657,0.509748,0.449859,0.382626,0.390799,0.405538,0.401157,0.455286,0.592220,0.540233,0.603975,0.481792
Okdbolidda,0.15,0.41379,1,0.884220,0.653806,0.497111,0.388894,0.725248,0.665709,0.594689,0.419773,0.583112,0.507341,0.470217,0.612928,0.791579,0.571143,0.729285,0.433671
Okdbolidda,0.1025,0.44599,0.48571,0.652973,0.556084,0.543244,0.506980,0.587607,0.566053,0.420780,0.345497,0.498852,0.512607,0.502994,0.537881,0.599725,0.550444,0.518616,0.402851
Okdbolidda,0.15313,0.57303,0.30909,0.514522,0.479126,0.574715,0.372337,0.557363,0.507035,0.471340,0.424097,0.378915,0.435687,0.391970,0.512725,0.566858,0.481963,0.601811,0.507313
Okdbolidda,0.175,0.58333,0.28333,0.531229,0.449926,0.592472,0.378308,0.557447,0.545929,0.414930,0.362726,0.353247,0.350460,0.384992,0.614679,0.560612,0.503746,0.583792,0.532998
Okdbolidda,0.1875,0.54348,0.36852,1.000000,0.609377,0.440767,0.483882,0.655252,0.631424,0.476905,0.354337,0.559500,0.416769,0.471194,0.565094,0.767870,0.584237,0.551963,0.521675
Okdbolidda,0.14375,0.49397,0.49481,0.821004,0.671484,0.484205,0.463740,0.672769,0.591252,0.583662,0.430918,0.574445,0.504747,0.410064,0.612928,0.763329,0.567986,0.637746,0.422457
Okdbolidda,0.11167,0.56133,0.40476,0.449143,0.439662,0.492110,0.398826,0.510450,0.465631,0.348955,0.325196,0.395114,0.378054,0.402804,0.484322,0.618255,0.523934,0.492907,0.542205
Okdbolidda,0.20833,0.51365,0.36111,0.534990,0.489811,0.504476,0.455289,0.618348,0.472260,0.484442,0.392643,0.416207,0.477065,0.423145,0.542499,0.686984,0.481963,0.619645,0.508961
Okdbolidda,0.11458,0.50208,0.35652,0.583683,0.477376,0.579225,0.459480,0.505675,0.501945,0.480973,0.365236,0.424388,0.410393,0.396646,0.543203,0.714012,0.507475,0.606639,0.507191
Okdbolidda,0.18125,0.53862,0.58333,0.675941,0.519098,0.447369,0.455375,0.545985,0.583401,0.692240,0.434149,0.521860,0.644270,0.522174,0.589927,0.864338,0.517763,0.570161,0.444228
